DateTime,RequestId,MajorVersion,MinorVersion,BuildVersion,RevisionVersion,ClientRequestId,Protocol,UrlHost,UrlStem,ProtocolAction,AuthenticationType,IsAuthenticated,AuthenticatedUser,Organization,AnchorMailbox,UserAgent,ClientIpAddress,ServerHostName,HttpStatus,BackEndStatus,ErrorCode,Method,ProxyAction,TargetServer,TargetServerVersion,RoutingType,RoutingHint,BackEndCookie,ServerLocatorHost,ServerLocatorLatency,RequestBytes,ResponseBytes,TargetOutstandingRequests,AuthModulePerfContext,HttpPipelineLatency,CalculateTargetBackEndLatency,GlsLatencyBreakup,TotalGlsLatency,AccountForestLatencyBreakup,TotalAccountForestLatency,ResourceForestLatencyBreakup,TotalResourceForestLatency,ADLatency,SharedCacheLatencyBreakup,TotalSharedCacheLatency,ActivityContextLifeTime,ModuleToHandlerSwitchingLatency,ClientReqStreamLatency,BackendReqInitLatency,BackendReqStreamLatency,BackendProcessingLatency,BackendRespInitLatency,BackendRespStreamLatency,ClientRespStreamLatency,KerberosAuthHeaderLatency,HandlerCompletionLatency,RequestHandlerLatency,HandlerToModuleSwitchingLatency,ProxyTime,CoreLatency,RoutingLatency,HttpProxyOverhead,TotalRequestTime,RouteRefresherLatency,UrlQuery,BackEndGenericInfo,GenericInfo,GenericErrors,EdgeTraceId,DatabaseGuid,UserADObjectGuid,PartitionEndpointLookupLatency,RoutingStatus
2024-10-29T00:31:33.352Z,6f184d89-4dbd-4e49-b13b-7f6f4364330b,15,1,2507,6,,Autodiscover,localhost,/AutoDiscover/,,Negotiate,true,PROJET\HealthMailboxcbd58cc,,Sid~S-1-5-21-451835877-3134526803-406827064-1134,AMProbe/Local/ClientAccess,127.0.0.1,WIN-E7TT5KNP0R1,200,,,GET,Proxy,win-e7tt5knp0r1.projet.ma,15.01.2507.000,IntraForest,WindowsIdentity,,,,0,,,,1,0,,0,,0,,0,0,,0,3,0,,,,,,,,,0,1,0,,1,,2,2,,,,BeginRequest=2024-10-29T00:31:33.349Z;CorrelationID=<empty>;ProxyState-Run=None;FEAuth=BEVersion-1942063563;ProxyState-Complete=PrepareServerRequest;SharedCacheGuard=0;EndRequest=2024-10-29T00:31:33.352Z;,,,|RoutingDB:10791a46-eb25-4734-97eb-95c9409a9363,,,CafeV1
2024-10-29T00:32:33.388Z,f27c7edf-bcec-49aa-8d29-1e5cce7c434a,15,1,2507,6,,Autodiscover,localhost,/AutoDiscover/,,Negotiate,true,PROJET\HealthMailboxcbd58cc,,Sid~S-1-5-21-451835877-3134526803-406827064-1134,AMProbe/Local/ClientAccess,127.0.0.1,WIN-E7TT5KNP0R1,200,,,GET,Proxy,win-e7tt5knp0r1.projet.ma,15.01.2507.000,IntraForest,WindowsIdentity,,,,0,,,,2,0,,0,,0,,0,0,,0,4,0,,,,,,,,,0,0,0,,0,,2,2,,,,BeginRequest=2024-10-29T00:32:33.385Z;CorrelationID=<empty>;ProxyState-Run=None;FEAuth=BEVersion-1942063563;ProxyState-Complete=PrepareServerRequest;SharedCacheGuard=0;EndRequest=2024-10-29T00:32:33.388Z;,,,|RoutingDB:10791a46-eb25-4734-97eb-95c9409a9363,,,CafeV1
2024-10-29T00:33:33.503Z,1261acd0-634b-487f-b36c-7b3027793924,15,1,2507,6,,Autodiscover,localhost,/AutoDiscover/,,Negotiate,true,PROJET\HealthMailboxcbd58cc,,Sid~S-1-5-21-451835877-3134526803-406827064-1134,AMProbe/Local/ClientAccess,127.0.0.1,WIN-E7TT5KNP0R1,200,,,GET,Proxy,win-e7tt5knp0r1.projet.ma,15.01.2507.000,IntraForest,WindowsIdentity,,,,0,,,,1,0,,0,,0,,0,0,,0,3,0,,,,,,,,,0,0,0,,0,,1,1,,,,BeginRequest=2024-10-29T00:33:33.501Z;CorrelationID=<empty>;ProxyState-Run=None;FEAuth=BEVersion-1942063563;ProxyState-Complete=PrepareServerRequest;SharedCacheGuard=0;EndRequest=2024-10-29T00:33:33.503Z;,,,|RoutingDB:10791a46-eb25-4734-97eb-95c9409a9363,,,CafeV1
2024-10-29T00:34:33.637Z,21a325a3-dc72-4a42-95ce-f4b0149fa079,15,1,2507,6,,Autodiscover,localhost,/AutoDiscover/,,Negotiate,true,PROJET\HealthMailboxcbd58cc,,Sid~S-1-5-21-451835877-3134526803-406827064-1134,AMProbe/Local/ClientAccess,127.0.0.1,WIN-E7TT5KNP0R1,200,,,GET,Proxy,win-e7tt5knp0r1.projet.ma,15.01.2507.000,IntraForest,WindowsIdentity,,,,0,,,,1,0,,0,,0,,0,0,,0,2,0,,,,,,,,,0,0,0,,0,,1,1,,,,BeginRequest=2024-10-29T00:34:33.635Z;CorrelationID=<empty>;ProxyState-Run=None;FEAuth=BEVersion-1942063563;ProxyState-Complete=PrepareServerRequest;SharedCacheGuard=0;EndRequest=2024-10-29T00:34:33.637Z;,,,|RoutingDB:10791a46-eb25-4734-97eb-95c9409a9363,,,CafeV1
2024-10-29T00:35:33.657Z,ccc14c4c-3953-446a-b5cc-5edfbf34fff7,15,1,2507,6,,Autodiscover,localhost,/AutoDiscover/,,Negotiate,true,PROJET\HealthMailboxcbd58cc,,Sid~S-1-5-21-451835877-3134526803-406827064-1134,AMProbe/Local/ClientAccess,127.0.0.1,WIN-E7TT5KNP0R1,200,,,GET,Proxy,win-e7tt5knp0r1.projet.ma,15.01.2507.000,IntraForest,WindowsIdentity,,,,0,,,,1,0,,0,,0,,0,0,,0,2,0,,,,,,,,,0,1,0,,1,,2,2,,,,BeginRequest=2024-10-29T00:35:33.654Z;CorrelationID=<empty>;ProxyState-Run=None;FEAuth=BEVersion-1942063563;ProxyState-Complete=PrepareServerRequest;SharedCacheGuard=0;EndRequest=2024-10-29T00:35:33.657Z;,,,|RoutingDB:10791a46-eb25-4734-97eb-95c9409a9363,,,CafeV1
2024-10-29T00:36:33.716Z,a27fd9ef-3323-405c-8072-481d64131f3b,15,1,2507,6,,Autodiscover,localhost,/AutoDiscover/,,Negotiate,true,PROJET\HealthMailboxcbd58cc,,Sid~S-1-5-21-451835877-3134526803-406827064-1134,AMProbe/Local/ClientAccess,127.0.0.1,WIN-E7TT5KNP0R1,200,,,GET,Proxy,win-e7tt5knp0r1.projet.ma,15.01.2507.000,IntraForest,WindowsIdentity,,,,0,,,,1,0,,0,,0,,0,0,,0,2,0,,,,,,,,,0,0,0,,1,,2,2,,,,BeginRequest=2024-10-29T00:36:33.713Z;CorrelationID=<empty>;ProxyState-Run=None;FEAuth=BEVersion-1942063563;ProxyState-Complete=PrepareServerRequest;SharedCacheGuard=0;EndRequest=2024-10-29T00:36:33.716Z;,,,|RoutingDB:10791a46-eb25-4734-97eb-95c9409a9363,,,CafeV1
2024-10-29T00:37:33.852Z,211254c5-6f3f-447c-8689-b50f3dc9d4b1,15,1,2507,6,,Autodiscover,localhost,/AutoDiscover/,,Negotiate,true,PROJET\HealthMailboxcbd58cc,,Sid~S-1-5-21-451835877-3134526803-406827064-1134,AMProbe/Local/ClientAccess,127.0.0.1,WIN-E7TT5KNP0R1,200,,,GET,Proxy,win-e7tt5knp0r1.projet.ma,15.01.2507.000,IntraForest,WindowsIdentity,,,,0,,,,1,0,,0,,0,,0,0,,0,2,0,,,,,,,,,0,0,1,,1,,2,2,,,,BeginRequest=2024-10-29T00:37:33.850Z;CorrelationID=<empty>;ProxyState-Run=None;FEAuth=BEVersion-1942063563;ProxyState-Complete=PrepareServerRequest;SharedCacheGuard=0;EndRequest=2024-10-29T00:37:33.852Z;,,,|RoutingDB:10791a46-eb25-4734-97eb-95c9409a9363,,,CafeV1
,a6a758a7-da9f-4398-8c52-7c3aba57c46c,15,1,2507,6,,,,,,,,,,,,,WIN-E7TT5KNP0R1,,,,,,,,,,,,,,,,,,,,,,,,,,,,600011,,,,,,,,,,,,,,,,,,,,,S:ActivityStandardMetadata.Action=GlobalActivity;I32:ADR.C[UNINSTR]=2;F:ADR.AL[UNINSTR]=1.040803;Dbl:ADB.T[UNINSTR]=8;I32:ADS.C[UNINSTR]=5;F:ADS.AL[UNINSTR]=2.12382;I32:ATE.C[UNINSTR]=5;F:ATE.AL[UNINSTR]=61.8,,,,,,
2024-10-29T00:41:49.992Z,99dc6860-24e6-4221-a3fe-54f618f5f1df,15,1,2507,6,,Autodiscover,localhost,/AutoDiscover/,,,false,,,,AMProbe/Local/ClientAccess,::1,WIN-E7TT5KNP0R1,401,,,GET,,,,,,,,,0,,,,,,,,,,,,,,,792,,,,,,,,,,,,,,761,,761,768,,,,BeginRequest=2024-10-29T00:41:49.239Z;CorrelationID=<empty>;OnAuthenticate=352;SharedCacheGuard=0;AnonymousRequestFilterModule=AutodiscoverEwsDiscovery;TotalRequestTimeDelta=7;EndRequest=2024-10-29T00:41:49.992Z;S:ServiceLatencyMetadata.AuthModuleLatency=365;I32:VCGS.C[WIN-E7TT5KNP0R1]=2;Dbl:VCGS.T[WIN-E7TT5KNP0R1]=0;I32:ADS.C[WIN-E7TT5KNP0R1]=1;F:ADS.AL[WIN-E7TT5KNP0R1]=0.8978884;Dbl:ADB.T[WIN-E7TT5KNP0R1.Projet.ma]=2,,,,,,
2024-10-29T00:41:50.667Z,081ae2d3-13fa-435d-9645-326bc200f280,15,1,2507,6,,Autodiscover,localhost,/AutoDiscover/,,Negotiate,true,PROJET\HealthMailboxcbd58cc,,Sid~S-1-5-21-451835877-3134526803-406827064-1134,AMProbe/Local/ClientAccess,127.0.0.1,WIN-E7TT5KNP0R1,200,,,GET,Proxy,win-e7tt5knp0r1.projet.ma,15.01.2507.000,IntraForest,WindowsIdentity,,,66,0,,,,48,455,0;,0,17;,17,12;8;,20,37,,0,557,2,,,,,,,,,22,492,8,,502,,550,550,,,,BeginRequest=2024-10-29T00:41:50.117Z;CorrelationID=<empty>;ProxyState-Run=None;AccountForestGuard_Projet.ma=1;ServerLocatorCall=DM:10791a46-eb25-4734-97eb-95c9409a9363~~Projet.ma;FEAuth=BEVersion-1942063563;ProxyState-Complete=PrepareServerRequest;SharedCacheGuard=0;EndRequest=2024-10-29T00:41:50.667Z;I32:VCGS.C[WIN-E7TT5KNP0R1]=20;I32:ADS.C[WIN-E7TT5KNP0R1]=4;F:ADS.AL[WIN-E7TT5KNP0R1]=1.761794;Dbl:VCGS.T[WIN-E7TT5KNP0R1]=0;I32:ATE.C[WIN-E7TT5KNP0R1.Projet.ma]=5;F:ATE.AL[WIN-E7TT5KNP0R1.Projet.ma]=1.6;I32:ADR.C[WIN-E7TT5KNP0R1]=1;F:ADR.AL[WIN-E7TT5KNP0R1]=1.245263,,,|RoutingDB:10791a46-eb25-4734-97eb-95c9409a9363,,,CafeV1
2024-10-29T00:42:28.196Z,34dbc7ff-644c-4b61-95ac-851399131491,15,1,2507,6,,Autodiscover,localhost,/AutoDiscover/,,Negotiate,true,PROJET\HealthMailboxcbd58cc,,Sid~S-1-5-21-451835877-3134526803-406827064-1134,AMProbe/Local/ClientAccess,127.0.0.1,WIN-E7TT5KNP0R1,200,,,GET,Proxy,win-e7tt5knp0r1.projet.ma,15.01.2507.000,IntraForest,WindowsIdentity,,,,0,,,,1,1,,0,,0,,0,0,,0,5,0,,,,,,,,,1,2,0,,2,,3,3,,,,BeginRequest=2024-10-29T00:42:28.192Z;CorrelationID=<empty>;ProxyState-Run=None;FEAuth=BEVersion-1942063563;ProxyState-Complete=PrepareServerRequest;SharedCacheGuard=0;EndRequest=2024-10-29T00:42:28.196Z;,,,|RoutingDB:10791a46-eb25-4734-97eb-95c9409a9363,,,CafeV1
2024-10-29T00:43:28.279Z,76125115-1491-44cf-a99a-30e9c4cf9ea0,15,1,2507,6,,Autodiscover,localhost,/AutoDiscover/,,Negotiate,true,PROJET\HealthMailboxcbd58cc,,Sid~S-1-5-21-451835877-3134526803-406827064-1134,AMProbe/Local/ClientAccess,::1,WIN-E7TT5KNP0R1,200,,,GET,Proxy,win-e7tt5knp0r1.projet.ma,15.01.2507.000,IntraForest,WindowsIdentity,,,,0,,,,1,0,,0,,0,,0,0,,0,5,1,,,,,,,,,0,0,0,,1,,2,2,,,,BeginRequest=2024-10-29T00:43:28.276Z;CorrelationID=<empty>;ProxyState-Run=None;FEAuth=BEVersion-1942063563;ProxyState-Complete=PrepareServerRequest;SharedCacheGuard=0;EndRequest=2024-10-29T00:43:28.279Z;,,,|RoutingDB:10791a46-eb25-4734-97eb-95c9409a9363,,,CafeV1
2024-10-29T00:44:28.396Z,19ef929d-155e-418e-bc22-7dcc8893b223,15,1,2507,6,,Autodiscover,localhost,/AutoDiscover/,,Negotiate,true,PROJET\HealthMailboxcbd58cc,,Sid~S-1-5-21-451835877-3134526803-406827064-1134,AMProbe/Local/ClientAccess,::1,WIN-E7TT5KNP0R1,200,,,GET,Proxy,win-e7tt5knp0r1.projet.ma,15.01.2507.000,IntraForest,WindowsIdentity,,,,0,,,,6,1,,0,,0,,0,0,,0,11,0,,,,,,,,,0,2,1,,3,,9,9,,,,BeginRequest=2024-10-29T00:44:28.387Z;CorrelationID=<empty>;ProxyState-Run=None;FEAuth=BEVersion-1942063563;ProxyState-Complete=PrepareServerRequest;SharedCacheGuard=0;EndRequest=2024-10-29T00:44:28.396Z;,,,|RoutingDB:10791a46-eb25-4734-97eb-95c9409a9363,,,CafeV1
2024-10-29T00:45:28.440Z,4a81cb7c-db02-4c76-ac7c-258c8a86a269,15,1,2507,6,,Autodiscover,localhost,/AutoDiscover/,,Negotiate,true,PROJET\HealthMailboxcbd58cc,,Sid~S-1-5-21-451835877-3134526803-406827064-1134,AMProbe/Local/ClientAccess,::1,WIN-E7TT5KNP0R1,200,,,GET,Proxy,win-e7tt5knp0r1.projet.ma,15.01.2507.000,IntraForest,WindowsIdentity,,,,0,,,,2,1,,0,,0,,0,0,,0,5,0,,,,,,,,,0,1,0,,1,,3,3,,,,BeginRequest=2024-10-29T00:45:28.437Z;CorrelationID=<empty>;ProxyState-Run=None;FEAuth=BEVersion-1942063563;ProxyState-Complete=PrepareServerRequest;SharedCacheGuard=0;EndRequest=2024-10-29T00:45:28.440Z;,,,|RoutingDB:10791a46-eb25-4734-97eb-95c9409a9363,,,CafeV1
2024-10-29T00:46:28.549Z,36adec1b-6caf-48c5-896c-9f763086fde9,15,1,2507,6,,Autodiscover,localhost,/AutoDiscover/,,Negotiate,true,PROJET\HealthMailboxcbd58cc,,Sid~S-1-5-21-451835877-3134526803-406827064-1134,AMProbe/Local/ClientAccess,::1,WIN-E7TT5KNP0R1,200,,,GET,Proxy,win-e7tt5knp0r1.projet.ma,15.01.2507.000,IntraForest,WindowsIdentity,,,,0,,,,3,0,,0,,0,,0,0,,0,6,0,,,,,,,,,0,1,1,,2,,5,5,,,,BeginRequest=2024-10-29T00:46:28.544Z;CorrelationID=<empty>;ProxyState-Run=None;FEAuth=BEVersion-1942063563;ProxyState-Complete=PrepareServerRequest;SharedCacheGuard=0;EndRequest=2024-10-29T00:46:28.549Z;,,,|RoutingDB:10791a46-eb25-4734-97eb-95c9409a9363,,,CafeV1
2024-10-29T00:47:28.567Z,0495a25c-a1ff-4312-88d6-b6c9558df569,15,1,2507,6,,Autodiscover,localhost,/AutoDiscover/,,Negotiate,true,PROJET\HealthMailboxcbd58cc,,Sid~S-1-5-21-451835877-3134526803-406827064-1134,AMProbe/Local/ClientAccess,::1,WIN-E7TT5KNP0R1,200,,,GET,Proxy,win-e7tt5knp0r1.projet.ma,15.01.2507.000,IntraForest,WindowsIdentity,,,,0,,,,1,0,,0,,0,,0,0,,0,2,0,,,,,,,,,0,0,1,,1,,2,2,,,,BeginRequest=2024-10-29T00:47:28.565Z;CorrelationID=<empty>;ProxyState-Run=None;FEAuth=BEVersion-1942063563;ProxyState-Complete=PrepareServerRequest;SharedCacheGuard=0;EndRequest=2024-10-29T00:47:28.567Z;,,,|RoutingDB:10791a46-eb25-4734-97eb-95c9409a9363,,,CafeV1
2024-10-29T00:48:28.610Z,f435507e-63d2-46c9-a1e6-182b10b78e6f,15,1,2507,6,,Autodiscover,localhost,/AutoDiscover/,,Negotiate,true,PROJET\HealthMailboxcbd58cc,,Sid~S-1-5-21-451835877-3134526803-406827064-1134,AMProbe/Local/ClientAccess,::1,WIN-E7TT5KNP0R1,200,,,GET,Proxy,win-e7tt5knp0r1.projet.ma,15.01.2507.000,IntraForest,WindowsIdentity,,,,0,,,,1,0,,0,,0,,0,0,,0,3,0,,,,,,,,,0,0,1,,1,,2,2,,,,BeginRequest=2024-10-29T00:48:28.608Z;CorrelationID=<empty>;ProxyState-Run=None;FEAuth=BEVersion-1942063563;ProxyState-Complete=PrepareServerRequest;SharedCacheGuard=0;EndRequest=2024-10-29T00:48:28.610Z;,,,|RoutingDB:10791a46-eb25-4734-97eb-95c9409a9363,,,CafeV1
2024-10-29T00:49:28.706Z,e4ec9aa3-2d4b-4b71-b9b7-884a16fd7e04,15,1,2507,6,,Autodiscover,localhost,/AutoDiscover/,,Negotiate,true,PROJET\HealthMailboxcbd58cc,,Sid~S-1-5-21-451835877-3134526803-406827064-1134,AMProbe/Local/ClientAccess,::1,WIN-E7TT5KNP0R1,200,,,GET,Proxy,win-e7tt5knp0r1.projet.ma,15.01.2507.000,IntraForest,WindowsIdentity,,,,0,,,,1,0,,0,,0,,0,0,,0,2,0,,,,,,,,,0,0,1,,1,,2,2,,,,BeginRequest=2024-10-29T00:49:28.705Z;CorrelationID=<empty>;ProxyState-Run=None;FEAuth=BEVersion-1942063563;ProxyState-Complete=PrepareServerRequest;SharedCacheGuard=0;EndRequest=2024-10-29T00:49:28.706Z;,,,|RoutingDB:10791a46-eb25-4734-97eb-95c9409a9363,,,CafeV1
2024-10-29T00:50:28.843Z,995852c9-782a-4c2b-8765-ef7d4c84db5b,15,1,2507,6,,Autodiscover,localhost,/AutoDiscover/,,Negotiate,true,PROJET\HealthMailboxcbd58cc,,Sid~S-1-5-21-451835877-3134526803-406827064-1134,AMProbe/Local/ClientAccess,127.0.0.1,WIN-E7TT5KNP0R1,200,,,GET,Proxy,win-e7tt5knp0r1.projet.ma,15.01.2507.000,IntraForest,WindowsIdentity,,,,0,,,,1,0,,0,,0,,0,0,,0,3,1,,,,,,,,,0,0,1,,2,,3,3,,,,BeginRequest=2024-10-29T00:50:28.839Z;CorrelationID=<empty>;ProxyState-Run=None;FEAuth=BEVersion-1942063563;ProxyState-Complete=PrepareServerRequest;SharedCacheGuard=0;EndRequest=2024-10-29T00:50:28.843Z;,,,|RoutingDB:10791a46-eb25-4734-97eb-95c9409a9363,,,CafeV1
2024-10-29T00:51:28.879Z,bf7dcf8b-c3ff-455d-bafa-40cf2f0c1c65,15,1,2507,6,,Autodiscover,localhost,/AutoDiscover/,,Negotiate,true,PROJET\HealthMailboxcbd58cc,,Sid~S-1-5-21-451835877-3134526803-406827064-1134,AMProbe/Local/ClientAccess,::1,WIN-E7TT5KNP0R1,200,,,GET,Proxy,win-e7tt5knp0r1.projet.ma,15.01.2507.000,IntraForest,WindowsIdentity,,,,0,,,,1,0,,0,,0,,0,0,,0,2,0,,,,,,,,,0,0,0,,0,,1,1,,,,BeginRequest=2024-10-29T00:51:28.878Z;CorrelationID=<empty>;ProxyState-Run=None;FEAuth=BEVersion-1942063563;ProxyState-Complete=PrepareServerRequest;SharedCacheGuard=0;EndRequest=2024-10-29T00:51:28.879Z;,,,|RoutingDB:10791a46-eb25-4734-97eb-95c9409a9363,,,CafeV1
